branch,college_tier,cgpa,backlogs,coding_skills,dsa_score,aptitude_score,communication_skills,ml_knowledge,system_design,internships,projects_count,certifications,hackathons,open_source_contributions,extracurriculars,placement_status,salary_package_lpa
0,0,8.34,1,6.5,6.7,57.4,6.8,6.1,2.0,1,3,0,1,1,2,1,19.76
6,1,6.09,0,5.3,6.0,58.4,6.2,0.5,3.4,0,4,1,0,0,0,1,13.39
0,0,8.14,1,5.3,3.2,56.0,7.9,5.8,5.3,2,3,1,1,0,3,0,17.31
3,2,7.68,0,5.4,6.1,81.1,7.4,3.5,6.0,0,3,2,0,0,0,0,17.31
6,0,8.2,0,6.9,5.6,64.0,6.9,9.3,3.4,1,3,2,0,0,3,1,21.24
1,2,6.69,0,3.1,8.0,59.8,4.8,0.1,4.3,2,4,0,0,0,0,0,17.31
5,2,6.21,0,3.0,7.0,69.6,5.4,5.1,3.2,3,2,2,0,2,2,1,18.36
1,2,5.9,1,7.2,10.0,71.5,5.3,6.3,1.8,1,0,2,0,0,2,1,19.39
1,1,6.27,1,6.0,5.3,64.7,6.6,6.7,7.3,3,2,0,0,1,0,1,20.4
6,1,8.05,1,5.8,3.2,55.4,6.2,3.2,6.0,1,2,3,0,2,0,1,15.5
4,2,4.75,1,6.4,4.7,76.6,7.4,5.5,6.7,3,2,1,0,0,1,1,20.74
6,1,7.36,0,6.0,6.8,87.7,7.1,6.5,4.8,0,4,1,3,0,1,1,19.0
3,1,6.75,1,6.8,4.1,57.4,3.9,2.7,1.8,1,2,1,0,1,1,1,13.83
0,0,8.23,0,3.9,5.3,57.9,5.2,4.5,4.3,1,2,2,0,2,2,0,17.31
3,1,8.45,0,5.1,5.6,41.9,6.1,4.5,4.4,1,1,1,2,1,1,1,16.1
2,2,7.13,2,6.3,6.9,62.2,8.1,6.8,2.7,1,1,3,0,2,2,0,17.31
2,1,6.97,0,4.7,4.5,56.3,6.9,3.9,1.6,1,1,1,1,0,3,1,14.53
6,1,6.68,0,6.1,8.0,78.2,4.9,6.0,5.0,1,1,2,2,0,1,1,17.75
3,1,6.73,2,6.4,6.2,60.4,7.9,1.4,5.2,1,2,1,2,0,0,1,16.78
4,2,7.18,0,4.8,7.9,53.6,6.4,5.4,4.4,1,2,0,2,0,1,1,16.49
1,2,6.7,0,2.9,4.8,89.7,3.3,1.0,3.8,2,0,2,0,0,0,1,14.5
6,2,6.62,1,7.0,1.9,69.3,8.0,7.6,8.0,1,0,2,0,0,0,0,17.31
3,2,8.45,0,8.0,2.4,60.5,5.5,4.5,6.9,2,4,2,0,1,0,1,19.48
2,2,6.72,0,7.5,6.0,60.8,6.4,1.3,6.3,0,3,0,1,0,0,1,13.18
1,2,6.39,0,2.2,7.3,57.7,7.3,2.3,4.3,1,3,1,3,0,1,1,14.03
0,0,7.18,0,6.2,7.4,73.7,7.0,7.1,5.4,1,4,0,1,0,3,1,20.85
5,1,8.98,1,7.6,7.8,59.8,8.3,2.1,6.0,1,4,1,2,2,1,1,19.96
6,2,6.5,0,8.3,8.7,79.9,6.3,5.0,4.5,2,4,4,0,0,0,0,17.31
1,1,6.64,3,3.5,8.0,51.8,6.2,4.3,6.9,0,1,1,1,1,1,0,17.31
2,2,5.06,0,6.3,4.9,50.5,6.3,5.8,3.0,2,2,1,1,0,2,0,17.31
6,2,7.58,0,3.7,6.2,69.3,7.9,3.5,2.4,0,5,4,0,1,0,1,14.87
0,1,8.43,1,3.8,6.4,64.7,4.8,3.5,3.8,1,4,1,1,2,2,1,15.93
1,1,7.36,0,6.6,6.1,44.9,6.7,6.6,6.1,0,2,4,1,0,1,1,17.41
6,0,7.59,3,5.8,5.4,67.1,2.7,2.6,1.1,2,2,2,0,0,0,1,18.51
6,2,6.74,0,6.4,3.6,72.2,6.6,7.0,4.5,1,3,1,0,0,0,1,16.87
1,1,6.77,0,4.2,7.0,79.3,6.6,7.3,3.0,0,2,3,2,0,2,0,17.31
1,2,7.59,0,5.0,1.5,81.6,8.2,8.1,3.4,0,2,3,1,0,0,0,17.31
5,1,6.7,0,5.0,8.2,86.7,5.5,3.7,4.9,0,1,3,1,1,0,1,17.17
1,1,6.26,0,4.0,2.3,74.9,5.7,6.9,3.2,1,3,1,1,1,1,1,14.98
1,2,7.43,0,6.7,5.7,59.9,1.7,7.2,4.3,1,4,1,2,1,0,1,19.07
6,2,7.11,0,5.7,5.2,72.8,7.4,5.2,3.5,2,2,1,0,0,2,1,14.79
5,1,5.98,0,4.4,7.5,61.5,4.3,3.2,5.0,1,1,0,0,0,2,0,17.31
1,2,7.29,0,4.5,5.4,41.6,5.6,7.2,3.8,1,5,0,0,0,0,0,17.31
0,2,8.39,0,6.9,2.8,68.1,5.9,7.9,3.3,0,3,0,1,0,3,0,17.31
1,2,7.55,3,5.6,4.6,59.5,3.0,7.3,2.9,0,5,1,0,0,2,1,16.01
1,1,7.86,0,5.7,5.9,81.8,6.8,4.3,2.4,3,3,1,2,0,1,0,17.31
1,2,6.74,0,6.2,4.7,73.3,6.8,3.8,2.4,0,1,2,1,1,0,0,17.31
5,1,8.89,1,6.8,7.5,64.3,9.7,7.0,0.0,1,1,4,0,0,1,1,22.63
1,1,7.96,3,6.3,4.1,64.5,9.2,7.0,2.3,1,1,0,0,1,0,0,17.31
1,2,7.74,0,5.2,3.3,58.5,6.0,4.1,3.7,0,4,1,1,0,0,1,13.12
6,1,7.39,2,5.7,5.0,55.6,6.0,4.9,2.2,2,3,3,1,0,0,1,18.69
5,0,8.36,0,7.8,5.3,61.0,6.5,2.4,1.9,2,3,0,2,0,0,1,19.61
3,1,7.07,0,6.4,5.4,61.3,6.8,4.4,2.3,1,1,0,0,1,2,1,17.38
6,2,7.95,0,3.9,5.8,68.6,4.7,2.2,3.6,1,2,2,0,1,0,1,13.23
1,1,7.58,0,6.1,3.4,61.2,5.8,5.8,4.2,0,3,1,0,0,1,1,17.9
6,2,6.58,3,7.8,5.9,56.0,8.4,4.8,5.0,2,2,2,1,0,0,1,19.28
0,1,8.83,0,5.2,7.2,64.4,7.5,6.3,4.8,2,2,4,0,0,0,1,19.89
0,1,7.09,0,6.6,2.2,60.1,7.7,6.8,3.6,1,3,3,0,0,1,0,17.31
3,2,6.24,0,7.7,7.3,55.1,7.1,4.0,1.2,1,4,1,1,1,0,0,17.31
3,2,9.2,1,5.2,3.4,54.8,5.6,7.9,2.3,0,3,0,2,2,3,1,14.57
1,2,7.07,1,5.2,8.7,49.1,7.4,0.0,7.9,1,1,2,0,0,2,0,17.31
3,1,7.3,0,4.1,7.5,83.3,4.0,4.8,7.2,1,2,1,0,0,1,1,17.58
1,2,7.47,0,8.6,6.7,59.8,6.8,7.9,1.4,0,1,3,0,0,1,1,17.87
5,2,7.4,1,8.0,2.8,81.2,5.9,4.6,4.4,2,3,1,1,0,3,1,17.14
2,2,6.47,3,5.7,6.2,75.1,6.1,4.8,6.1,1,2,2,2,0,1,0,17.31
2,2,4.95,1,8.4,4.1,70.4,6.9,1.2,1.0,0,2,4,3,0,1,0,17.31
5,1,8.8,0,3.3,4.3,46.1,7.7,2.0,5.0,0,0,3,1,0,0,0,17.31
0,2,6.87,0,6.3,8.7,66.3,7.1,5.0,2.7,0,3,3,0,1,2,1,14.75
4,2,8.74,2,4.8,2.9,63.4,4.8,5.4,1.3,2,2,2,2,2,1,1,15.98
3,2,8.25,0,3.5,2.6,55.5,1.8,4.9,1.1,0,3,2,2,0,3,0,17.31
4,2,8.99,1,8.3,6.9,66.7,4.0,7.3,3.0,0,1,4,3,1,1,0,17.31
6,0,7.92,1,5.9,5.1,73.4,10.0,3.4,3.9,1,4,0,0,0,1,0,17.31
6,1,7.01,0,7.0,2.7,67.4,5.4,4.4,1.5,0,1,0,1,2,1,1,11.16
5,2,5.89,0,8.7,5.5,60.0,6.7,3.5,1.7,0,2,1,1,1,1,1,14.32
3,0,7.24,0,4.1,5.4,79.1,3.9,3.1,3.7,0,3,4,2,1,1,1,17.22
3,2,7.18,3,4.7,3.9,56.9,3.3,7.1,3.3,3,2,3,0,1,0,1,16.47
2,2,6.93,0,6.3,4.4,80.4,5.8,6.2,0.8,0,3,2,0,1,1,1,12.82
1,1,6.68,1,5.8,5.2,54.8,7.0,1.7,3.7,1,2,1,0,0,2,0,17.31
6,2,6.19,0,4.4,6.7,71.4,6.3,2.2,7.2,2,2,3,2,0,1,1,16.54
2,1,6.9,0,8.5,7.2,44.1,6.6,2.4,6.8,2,2,1,0,0,0,1,21.16
0,2,6.72,1,7.7,3.9,68.0,5.7,3.6,3.2,1,1,0,1,1,0,0,17.31
0,2,8.07,0,5.9,3.7,91.0,6.5,5.8,4.9,1,1,1,0,0,0,0,17.31
1,1,7.48,0,4.8,5.8,73.7,2.3,7.9,3.2,2,3,0,1,0,2,1,16.65
3,2,6.3,0,5.0,4.1,67.2,5.0,5.0,4.5,1,2,2,0,0,2,0,17.31
5,1,8.22,0,5.1,2.2,69.3,4.7,2.0,4.3,1,3,1,0,0,1,0,17.31
0,1,7.22,0,6.3,5.4,64.7,7.0,6.4,0.3,1,2,3,1,0,1,1,14.8
6,2,7.92,1,6.5,5.7,54.0,5.3,2.5,4.5,0,3,1,0,1,3,1,14.24
1,1,6.89,0,6.4,5.2,58.0,6.6,5.1,4.5,2,2,2,2,0,0,1,20.47
1,1,8.15,0,8.3,5.2,75.4,4.6,5.7,5.9,1,3,0,0,2,1,1,20.44
2,1,8.6,0,8.7,8.5,74.8,4.9,6.7,5.1,1,5,1,1,0,1,1,23.35
3,0,8.46,0,6.6,9.3,93.7,7.4,4.2,1.4,2,2,3,1,1,3,1,21.48
0,2,6.9,2,3.8,5.3,46.0,5.7,4.4,1.7,2,3,2,0,0,2,1,12.56
1,1,6.02,0,6.2,5.2,69.4,5.9,1.5,2.9,0,2,3,0,0,0,0,17.31
4,2,9.35,1,4.3,5.4,60.2,7.4,4.5,3.9,2,2,1,0,0,0,0,17.31
2,1,5.96,0,8.3,4.6,59.6,5.7,7.5,5.3,0,4,1,2,0,2,0,17.31
0,1,6.84,3,7.6,5.0,66.1,7.3,1.8,3.4,0,3,1,2,0,2,0,17.31
1,1,9.07,3,5.3,2.9,64.9,6.6,5.1,6.1,1,2,2,0,0,1,1,16.94
0,0,8.43,0,6.2,5.4,58.9,7.6,4.1,6.7,1,2,1,1,1,1,1,19.73
5,2,7.58,0,4.6,7.7,62.6,6.0,8.6,4.7,3,4,0,0,0,1,1,21.38
6,1,6.43,0,4.0,4.5,70.9,6.3,3.9,5.9,0,2,1,2,1,1,0,17.31
5,0,7.64,1,8.1,5.1,50.6,6.9,7.2,3.7,2,4,2,0,2,2,1,23.39
4,2,6.85,0,5.0,7.9,67.2,8.3,7.8,6.9,1,3,2,0,2,0,0,17.31
5,1,7.72,3,3.7,6.3,68.9,7.1,3.8,3.9,2,2,4,2,0,0,1,18.42
4,0,6.37,3,4.3,4.7,71.4,6.5,4.7,2.0,3,3,0,0,0,2,1,20.42
1,2,7.33,0,3.4,6.0,46.8,8.2,6.2,2.2,0,3,0,0,0,3,1,14.72
3,0,7.71,0,5.8,8.3,51.7,6.0,2.7,2.8,0,2,0,1,0,0,0,17.31
1,2,7.49,0,6.8,4.2,67.7,5.7,4.0,0.7,1,3,1,0,0,0,0,17.31
2,2,9.02,2,7.8,3.9,73.6,4.2,4.0,3.4,1,0,3,0,0,1,1,17.33
5,1,6.12,0,6.1,6.5,77.9,2.4,6.0,0.0,2,1,0,0,2,3,1,15.06
4,0,7.33,0,4.1,3.3,61.5,6.4,6.0,1.1,1,2,2,0,1,0,1,15.3
3,1,7.59,1,6.3,6.1,59.1,7.0,7.3,3.9,2,3,1,1,0,2,1,19.37
1,1,9.09,0,7.6,6.3,56.9,5.0,3.0,2.8,2,3,2,1,1,2,1,20.45
5,2,6.83,0,4.2,7.7,77.0,6.6,7.1,3.1,0,1,0,2,0,3,1,15.51
6,0,8.87,0,5.9,6.3,89.4,5.4,5.9,4.7,0,4,3,0,0,2,1,19.27
1,0,7.52,0,4.6,5.1,77.3,5.5,3.6,3.2,0,2,1,1,0,0,1,17.06
0,1,8.59,0,6.0,4.5,85.9,7.2,6.1,5.6,0,4,3,0,0,0,1,18.62
1,2,6.16,0,6.3,5.0,83.0,6.2,7.5,0.5,1,3,1,0,0,3,0,17.31
3,2,4.85,0,4.9,8.1,51.8,7.6,5.1,7.4,1,1,0,0,0,2,1,17.63
6,2,6.83,2,5.0,2.3,70.9,6.1,5.1,0.8,0,3,2,1,1,2,1,11.98
1,1,6.88,1,5.7,8.1,70.0,5.7,6.8,4.2,2,1,1,0,0,1,1,21.47
2,2,6.38,0,5.4,3.6,59.1,5.5,3.2,3.2,1,3,4,1,0,1,1,12.96
1,2,6.31,0,4.6,5.2,57.8,6.2,5.6,5.7,2,3,1,1,1,1,1,16.99
1,2,7.12,0,6.0,6.5,53.0,6.5,4.7,3.5,0,2,1,0,1,2,1,13.27
1,1,7.06,0,6.0,5.5,65.5,6.6,0.5,5.1,1,0,0,1,0,0,0,17.31
5,1,8.49,0,3.3,7.3,82.3,4.5,5.2,0.0,2,5,3,2,0,2,1,19.61
6,0,8.35,3,4.1,4.2,57.0,2.7,3.8,3.9,2,3,0,3,0,2,1,18.82
0,2,7.36,1,6.4,5.9,64.8,4.7,3.0,3.9,0,3,0,2,1,1,1,14.98
1,2,7.57,0,4.5,5.7,67.8,6.2,3.4,6.9,1,3,4,1,0,0,1,15.55
1,2,6.0,0,5.1,3.6,64.4,6.0,4.5,3.5,0,1,2,2,0,1,0,17.31
6,2,6.95,0,6.9,5.1,52.9,7.9,2.8,3.9,0,2,0,0,1,1,0,17.31
5,1,7.25,0,4.9,3.8,84.0,6.2,3.0,5.0,3,5,1,0,2,0,1,17.09
5,1,6.99,0,6.1,5.1,57.3,6.1,5.3,5.1,0,3,1,0,0,1,1,16.11
1,1,7.12,2,8.2,5.0,70.2,5.4,3.8,3.4,0,3,3,0,0,2,1,17.6
0,1,8.44,2,8.1,5.0,62.1,6.8,1.1,0.6,1,3,3,0,0,0,0,17.31
2,2,7.13,1,5.9,4.6,67.8,5.8,4.7,6.5,1,2,1,1,0,2,0,17.31
3,2,7.46,1,5.7,4.3,64.2,5.4,6.8,3.1,1,3,3,0,1,1,0,17.31
5,0,7.27,1,7.1,4.8,57.0,5.0,3.1,2.2,0,2,1,0,2,1,0,17.31
1,0,9.3,3,4.9,4.6,60.9,6.2,7.0,3.5,3,5,2,1,1,0,1,22.5
2,1,8.59,0,4.3,3.5,41.6,3.2,2.7,2.8,3,4,2,0,0,0,0,17.31
5,2,7.35,2,2.2,10.0,63.3,8.2,3.1,0.5,0,1,1,0,1,1,0,17.31
2,2,8.06,2,6.5,4.9,60.9,9.4,5.4,3.9,3,2,4,0,0,2,0,17.31
4,1,6.98,0,5.6,3.7,68.4,7.7,3.5,2.0,1,5,1,0,0,1,1,13.38
3,1,7.37,0,6.3,5.4,53.3,5.9,5.7,4.2,1,3,2,0,0,0,1,16.85
2,2,6.44,2,7.9,4.2,77.1,5.3,2.2,7.3,0,3,1,2,0,2,1,13.51
3,1,8.48,1,4.9,2.2,58.6,6.2,6.1,3.2,0,1,1,1,0,0,1,15.42
3,2,8.13,2,5.1,5.4,93.7,6.3,7.2,2.8,1,5,1,2,1,1,1,18.62
4,2,8.66,0,7.3,2.3,52.2,6.0,2.9,7.8,1,4,1,1,2,0,0,17.31
5,1,7.5,0,7.9,5.9,83.5,4.6,4.7,2.4,0,2,3,2,1,2,1,17.88
2,1,7.68,0,3.9,5.1,62.2,4.6,3.1,7.6,2,3,0,1,0,2,1,16.45
1,0,7.68,0,3.9,4.1,42.4,7.5,1.8,4.7,0,3,1,3,0,1,1,14.83
5,2,6.51,1,8.9,4.3,55.1,7.7,3.7,5.9,0,2,3,1,0,1,0,17.31
4,2,6.82,0,7.5,3.6,81.7,5.1,2.1,3.9,0,3,1,0,0,1,0,17.31
1,1,6.76,0,6.9,5.9,51.1,5.3,7.2,5.5,1,4,0,0,0,2,0,17.31
3,1,5.52,0,3.9,5.5,61.7,5.0,4.8,3.6,1,4,3,0,0,1,1,12.85
3,2,8.27,0,6.5,8.4,63.2,4.7,0.3,2.9,1,4,2,0,0,0,1,17.18
3,2,6.46,0,7.1,8.5,55.1,3.4,6.2,0.8,1,2,1,2,1,2,1,18.42
2,0,7.27,0,5.2,6.1,64.2,3.9,5.4,1.7,2,0,3,2,1,2,1,20.18
4,1,7.31,0,7.1,2.3,71.3,6.3,6.7,5.6,0,2,0,0,1,2,1,17.04
4,1,7.15,1,5.8,9.2,83.9,7.0,1.4,0.0,0,5,0,0,0,2,1,15.94
2,1,7.0,0,7.1,2.9,77.9,4.3,7.5,0.0,0,4,1,1,0,3,0,17.31
3,2,7.41,0,4.4,6.2,76.5,7.8,0.0,4.4,2,3,3,0,0,0,1,15.28
5,1,6.71,0,7.9,3.7,74.6,3.9,1.0,3.0,2,1,0,2,0,1,1,16.34
6,2,9.04,1,7.9,7.9,76.1,8.0,7.7,4.2,1,3,3,1,0,3,1,22.03
5,2,6.48,1,4.0,5.4,59.9,2.6,3.7,6.3,0,3,2,1,1,1,0,17.31
1,0,7.15,1,4.5,5.3,71.2,8.0,6.5,2.4,1,2,1,0,0,1,0,17.31
2,1,8.46,3,4.5,4.0,53.6,6.9,3.8,5.7,0,2,1,2,0,1,1,17.26
1,1,8.33,0,6.5,4.6,77.0,6.2,4.5,5.2,1,2,3,0,0,1,1,16.31
3,1,7.79,0,5.6,8.7,72.0,6.5,6.1,4.5,2,2,0,0,0,0,1,22.54
5,2,7.26,2,7.2,3.6,49.0,6.3,0.8,8.4,2,4,1,1,0,1,0,17.31
3,0,8.03,3,7.7,5.6,68.4,8.5,2.7,4.3,1,1,0,0,0,0,0,17.31
0,1,7.71,1,5.5,8.3,59.8,6.6,7.6,4.4,2,2,0,2,0,1,1,20.14
6,2,6.49,0,3.7,3.6,72.3,6.6,3.5,2.7,3,1,3,3,0,3,0,17.31
5,0,7.55,0,4.9,3.7,83.9,7.1,5.9,3.0,0,4,2,2,1,0,1,18.87
1,2,8.74,0,7.7,3.6,79.6,7.8,2.6,3.5,2,3,1,1,1,1,1,15.74
1,1,7.82,0,8.2,3.8,64.2,7.1,4.2,2.3,1,3,2,1,0,0,1,17.04
3,2,6.53,1,8.5,6.0,78.9,5.2,5.0,1.8,0,3,3,3,0,0,1,14.89
6,1,7.91,2,6.4,5.9,58.5,4.8,0.3,3.6,0,4,0,0,1,2,1,15.35
1,2,5.91,0,5.8,5.5,57.5,6.7,7.0,3.9,2,4,3,0,0,2,1,20.1
3,1,6.31,0,3.4,5.8,60.7,3.3,7.1,3.0,2,2,1,2,0,0,0,17.31
3,0,7.94,2,4.8,5.4,52.6,6.0,4.2,3.2,2,2,1,0,0,2,1,20.51
1,1,8.43,0,4.8,5.8,73.3,6.0,2.2,7.4,1,2,2,1,0,3,1,17.79
0,0,7.61,0,4.2,5.5,47.0,7.5,0.7,6.4,1,2,1,0,0,0,1,16.6
5,2,6.11,0,6.0,3.6,88.5,7.3,4.3,6.6,0,0,2,1,1,1,0,17.31
1,1,7.54,1,4.9,5.2,71.3,4.2,5.5,3.6,1,3,0,0,0,0,1,15.41
0,2,7.98,3,5.6,7.0,52.9,4.2,4.0,2.7,0,4,0,0,2,2,1,15.86
4,1,7.94,0,5.0,3.7,65.0,5.1,4.1,5.3,0,3,2,0,0,3,1,16.01
6,1,7.82,0,3.7,8.0,55.7,6.1,1.5,5.4,1,4,1,0,1,1,0,17.31
4,1,6.98,3,6.2,7.9,59.9,8.3,1.1,1.4,3,1,3,2,0,0,1,15.96
6,2,5.44,0,7.0,3.4,53.7,5.3,1.6,0.8,1,4,3,1,1,2,0,17.31
6,1,8.71,2,5.0,3.1,77.1,6.9,6.4,5.7,1,4,1,0,0,2,1,15.34
1,0,8.41,2,7.1,7.5,54.3,5.7,7.7,4.2,2,4,0,1,2,2,1,22.69
4,1,7.78,2,4.3,6.6,49.5,7.6,3.7,2.1,2,5,1,0,0,1,1,17.55
4,1,7.28,1,4.8,7.8,65.6,6.4,3.4,8.5,2,3,2,2,0,3,0,17.31
1,2,5.43,0,8.5,6.6,82.7,4.2,3.4,4.7,1,3,2,0,0,1,1,16.24
3,1,9.63,1,5.8,4.3,46.0,4.6,6.9,3.7,1,2,4,0,2,1,1,18.89
2,2,7.89,0,7.7,5.7,79.9,5.2,3.7,2.4,0,3,4,0,0,3,1,15.33
6,1,8.66,0,4.3,6.8,37.6,7.5,3.5,6.9,1,3,3,0,0,1,1,19.48
6,2,7.18,0,6.1,2.5,71.3,9.9,6.0,6.6,0,1,0,3,0,1,0,17.31
2,2,6.71,3,6.0,6.8,57.4,4.1,4.2,1.7,1,3,0,0,0,0,0,17.31
4,2,6.98,0,7.5,8.1,57.0,5.5,7.1,2.4,2,4,2,0,1,0,1,18.15
0,2,6.34,1,5.6,3.4,62.3,3.0,5.0,7.1,1,4,0,1,2,1,0,17.31
5,2,5.53,0,5.0,4.8,56.6,4.9,5.4,2.8,1,2,2,0,0,2,0,17.31
5,1,6.04,0,7.3,6.0,60.6,9.3,3.1,6.3,3,2,0,0,0,0,0,17.31
6,2,6.5,0,4.9,4.8,76.7,6.9,10.0,3.7,0,0,2,0,0,2,0,17.31
6,0,8.26,0,5.0,5.3,77.5,5.5,3.8,4.3,1,4,1,0,0,0,1,20.1
3,1,7.45,0,4.4,2.2,66.6,5.3,5.9,4.0,2,2,2,1,0,1,0,17.31
2,1,8.14,0,6.0,3.7,76.4,4.2,6.3,3.4,2,2,4,2,1,0,1,19.38
4,2,6.82,1,7.6,7.5,72.7,7.9,1.8,7.4,0,3,3,2,2,2,1,15.83
1,1,6.29,0,7.0,5.2,84.1,5.2,3.0,5.9,0,2,2,3,0,0,1,14.74
5,2,6.6,0,7.3,5.5,84.3,7.4,2.2,6.2,0,1,0,2,0,2,0,17.31
6,1,7.51,0,5.8,5.3,39.6,7.8,7.3,4.7,1,2,1,0,0,0,1,18.07
1,1,7.54,0,5.2,4.3,66.5,8.0,4.4,0.0,0,5,2,0,0,0,1,13.75
0,2,6.92,1,5.8,8.1,47.8,6.9,5.4,4.3,0,2,4,2,2,2,1,16.07
6,2,6.4,0,7.5,6.9,48.5,6.1,3.4,4.9,1,3,1,2,1,0,1,14.2
5,2,7.22,1,5.3,3.7,74.9,7.3,4.7,2.5,0,4,0,1,1,0,1,11.86
1,1,7.96,0,5.6,6.1,65.6,5.6,4.7,5.9,0,4,0,2,2,0,0,17.31
5,1,5.05,0,3.7,5.9,64.7,4.1,0.3,3.1,1,1,1,0,0,0,0,17.31
0,2,6.35,0,4.6,7.2,58.0,3.1,6.5,3.2,2,1,1,1,2,2,1,17.42
1,2,6.18,1,4.2,4.8,62.1,6.1,6.5,4.1,1,1,3,2,0,3,1,16.98
2,1,7.83,0,7.2,1.5,60.4,5.4,0.2,5.5,1,4,0,1,0,1,0,17.31
6,2,7.29,0,5.5,4.3,83.5,6.7,3.6,4.4,1,1,0,0,2,3,1,14.89
3,1,7.88,2,8.3,5.5,67.5,8.3,8.7,2.1,1,3,1,0,0,1,1,19.92
6,0,6.9,0,6.2,6.4,70.2,5.3,4.2,2.9,0,1,1,0,0,2,0,17.31
5,1,7.27,0,6.2,6.5,87.1,4.5,7.8,3.8,1,2,1,3,2,1,1,19.09
3,1,7.25,0,6.6,8.9,36.7,6.1,4.4,4.5,2,4,4,1,2,0,1,18.9
1,2,6.06,1,3.7,6.1,86.6,2.8,5.1,4.1,2,3,2,0,0,2,0,17.31
1,2,6.52,0,6.1,8.4,65.2,6.5,5.2,6.9,1,2,3,2,1,1,1,18.13
3,1,6.75,0,8.4,6.3,56.9,8.4,2.4,5.3,1,1,1,0,0,0,0,17.31
5,2,6.01,0,5.3,4.9,68.0,6.1,4.9,3.1,1,4,4,2,1,0,0,17.31
6,1,5.9,1,5.7,7.2,67.2,9.0,4.2,4.2,0,1,2,2,0,2,0,17.31
1,2,7.34,0,6.6,7.2,66.6,6.6,2.4,2.4,1,4,3,2,0,2,1,15.2
1,0,8.35,0,5.2,4.0,61.9,4.8,5.3,3.9,0,2,0,0,0,1,1,15.61
3,1,7.89,0,4.0,5.4,71.9,7.4,5.1,5.5,1,4,1,0,1,0,1,15.45
2,2,6.59,1,5.9,6.7,87.1,7.0,5.8,7.2,2,4,1,0,1,0,1,20.34
3,1,9.5,0,5.9,5.7,59.8,8.2,4.6,1.3,1,2,2,0,0,1,1,18.04
2,2,6.43,1,4.9,4.5,43.8,8.4,4.8,2.6,1,1,2,1,0,1,0,17.31
6,1,7.46,0,4.0,7.4,67.8,6.0,5.9,3.0,2,3,2,3,0,0,1,16.67
1,1,7.99,0,4.4,6.0,82.2,6.5,5.1,6.6,0,2,0,0,0,0,0,17.31
5,1,7.37,0,6.9,4.2,47.8,5.6,3.3,5.3,1,1,2,0,1,1,0,17.31
6,2,8.48,0,5.2,4.6,47.3,4.3,6.5,1.3,0,2,3,2,0,3,0,17.31
4,2,8.48,2,4.7,2.7,66.1,5.1,5.5,6.1,0,3,0,0,1,0,0,17.31
2,0,8.25,1,7.7,6.6,93.6,3.2,4.3,3.6,0,1,0,1,0,1,1,19.75
1,2,6.79,3,5.1,3.3,55.4,7.5,0.5,5.0,0,4,1,0,1,2,0,17.31
1,2,6.57,1,5.7,3.5,68.3,6.6,7.0,4.0,1,2,2,2,1,0,1,14.52
4,1,6.83,0,4.2,8.2,54.4,6.3,3.7,5.3,2,4,0,2,0,1,1,19.48
3,1,9.08,1,6.7,8.4,65.8,5.0,5.3,4.1,0,3,0,2,1,0,1,20.64
1,1,7.2,1,6.7,7.1,48.4,6.5,3.4,3.1,1,1,0,1,0,1,0,17.31
1,2,8.39,0,7.6,4.0,77.2,4.3,3.5,2.3,2,3,2,0,1,2,0,17.31
1,1,7.94,0,6.1,9.6,67.1,6.3,3.2,4.8,0,3,2,1,1,2,1,18.57
5,0,6.75,0,8.1,3.9,70.0,3.5,4.9,7.9,2,3,1,0,0,1,0,17.31
1,2,7.88,0,7.1,5.0,79.1,7.6,2.9,3.7,1,1,2,0,0,0,1,17.14
6,2,7.04,3,5.9,2.1,55.8,3.2,5.0,3.5,1,5,3,0,1,1,0,17.31
0,2,6.83,2,6.3,7.1,79.2,7.1,2.3,3.1,2,3,2,1,0,1,1,16.85
6,2,6.83,0,5.9,1.0,72.5,5.7,4.7,2.8,2,2,1,0,2,3,1,14.09
1,2,6.87,0,3.9,7.8,53.2,8.7,7.2,2.1,0,2,0,0,0,0,1,16.34
5,0,6.88,1,5.5,3.3,65.5,5.7,4.3,5.2,0,0,3,0,0,0,1,13.41
1,1,6.58,0,5.2,6.8,61.1,5.6,2.3,2.9,1,5,1,0,1,1,1,14.89
5,2,7.32,1,5.6,6.9,68.3,5.5,4.7,5.8,1,3,4,1,0,1,1,18.32
5,2,7.37,0,6.4,4.1,85.4,4.0,7.0,1.1,1,2,3,2,1,1,1,15.07
6,2,6.91,0,5.2,4.6,70.1,4.1,6.4,6.3,1,2,2,0,1,3,0,17.31
0,2,4.0,0,6.6,5.7,54.1,7.1,2.3,5.3,0,2,2,0,1,2,1,11.75
6,0,7.15,2,4.4,4.5,66.9,6.3,6.6,5.0,1,2,1,0,0,2,1,17.74
3,0,7.91,0,6.6,2.5,61.9,6.0,4.9,1.6,0,1,2,0,1,2,0,17.31
5,2,8.27,0,5.4,5.9,60.5,7.6,5.5,4.2,0,5,1,0,0,1,1,17.35
5,0,9.14,0,5.4,9.5,86.5,6.3,3.2,2.6,0,3,3,1,0,1,1,22.24
3,2,7.75,0,6.5,4.2,61.3,3.7,9.3,5.8,0,4,4,1,0,1,0,17.31
0,2,6.99,1,6.0,5.2,63.3,7.2,4.0,2.4,2,3,2,0,0,0,1,16.25
